,tm,address_city,address_gu,sub_address,stn,ta_max,ta_min,ta_max_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
12914,20210618,부산광역시,서구,남부민동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12915,20210618,부산광역시,서구,동대신동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,2
12916,20210618,부산광역시,서구,부용동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12917,20210618,부산광역시,수영구,광안동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,3
12918,20210618,부산광역시,수영구,남천동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,1
12919,20210618,부산광역시,수영구,망미동,940,25.1,18,7.1,59,91.9,2.7,4.6,4.5,1
12920,20210618,부산광역시,수영구,민락동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,1
12921,20210618,부산광역시,연제구,거제동,940,25.1,18,7.1,59,91.9,2.7,4.6,4.5,1
12922,20210618,부산광역시,연제구,연산동,940,25.1,18,7.1,59,91.9,2.7,4.6,4.5,14
12923,20210618,부산광역시,영도구,남항동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12924,20210618,부산광역시,영도구,대교동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12925,20210618,부산광역시,영도구,대평동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12926,20210618,부산광역시,영도구,동삼동,910,21.3,17.9,3.4,87.9,96.9,4,5.6,4.5,1
12927,20210618,부산광역시,영도구,신선동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12928,20210618,부산광역시,중구,남포동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12929,20210618,부산광역시,중구,대창동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12930,20210618,부산광역시,중구,대청동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12931,20210618,부산광역시,중구,보수동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12932,20210618,부산광역시,중구,부평동,159,22,18.3,3.7,78.2,97.1,5.5,7.7,5,1
12933,20210618,부산광역시,해운대구,반송동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,1
12934,20210618,부산광역시,해운대구,반여동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,6
12935,20210618,부산광역시,해운대구,석대동,940,25.1,18,7.1,59,91.9,2.7,4.6,4.5,2
12936,20210618,부산광역시,해운대구,송정동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,1
12937,20210618,부산광역시,해운대구,우동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,3
12938,20210618,부산광역시,해운대구,재송동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,1
12939,20210618,부산광역시,해운대구,좌동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,2
12940,20210618,부산광역시,해운대구,중동,937,23.8,17.7,6.1,77,99.9,3.6,5.7,4.5,3
12941,20210619,부산광역시,강서구,대저1동,904,28.6,18,10.6,42.5,100,5.1,7.5,0,1
12942,20210619,부산광역시,강서구,명지동,904,28.6,18,10.6,42.5,100,5.1,7.5,0,1
12943,20210619,부산광역시,강서구,봉림동,904,28.6,18,10.6,42.5,100,5.1,7.5,0,1
12944,20210619,부산광역시,강서구,송정동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,1
12945,20210619,부산광역시,강서구,천성동,921,27.4,19.2,8.2,57.6,99.9,5.7,8.3,0,1
12946,20210619,부산광역시,금정구,구서동,940,28,19,9,40.2,89,3.7,5.8,0,2
12947,20210619,부산광역시,금정구,남산동,939,28.8,16.1,12.7,33.7,92.5,3.4,6.1,0,1
12948,20210619,부산광역시,금정구,두구동,939,28.8,16.1,12.7,33.7,92.5,3.4,6.1,0,1
12949,20210619,부산광역시,금정구,부곡동,940,28,19,9,40.2,89,3.7,5.8,0,2
12950,20210619,부산광역시,금정구,서동,940,28,19,9,40.2,89,3.7,5.8,0,1
12951,20210619,부산광역시,기장군,장안읍,923,27.5,18.7,8.8,47.4,87.6,2.6,4.3,0,1
12952,20210619,부산광역시,기장군,정관읍,923,27.5,18.7,8.8,47.4,87.6,2.6,4.3,0,1
12953,20210619,부산광역시,기장군,철마면,939,28.8,16.1,12.7,33.7,92.5,3.4,6.1,0,1
12954,20210619,부산광역시,남구,감만동,942,26.8,19.1,7.7,-99,-99,2.7,5.1,0,2
12955,20210619,부산광역시,남구,대연동,942,26.8,19.1,7.7,-99,-99,2.7,5.1,0,1
12956,20210619,부산광역시,남구,문현동,942,26.8,19.1,7.7,-99,-99,2.7,5.1,0,4
12957,20210619,부산광역시,남구,용당동,942,26.8,19.1,7.7,-99,-99,2.7,5.1,0,1
12958,20210619,부산광역시,남구,용호동,942,26.8,19.1,7.7,-99,-99,2.7,5.1,0,2
12959,20210619,부산광역시,동구,범일동,942,26.8,19.1,7.7,-99,-99,2.7,5.1,0,1
12960,20210619,부산광역시,동구,초량동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
12961,20210619,부산광역시,동래구,낙민동,940,28,19,9,40.2,89,3.7,5.8,0,1
12962,20210619,부산광역시,동래구,명륜동,940,28,19,9,40.2,89,3.7,5.8,0,1
12963,20210619,부산광역시,동래구,명장동,940,28,19,9,40.2,89,3.7,5.8,0,2
12964,20210619,부산광역시,동래구,복천동,940,28,19,9,40.2,89,3.7,5.8,0,2
12965,20210619,부산광역시,동래구,수안동,940,28,19,9,40.2,89,3.7,5.8,0,2
12966,20210619,부산광역시,동래구,안락동,940,28,19,9,40.2,89,3.7,5.8,0,4
12967,20210619,부산광역시,동래구,온천동,940,28,19,9,40.2,89,3.7,5.8,0,4
12968,20210619,부산광역시,부산진구,개금동,938,28.3,18.9,9.4,41.9,96.9,3.7,7.3,0,3
12969,20210619,부산광역시,부산진구,당감동,938,28.3,18.9,9.4,41.9,96.9,3.7,7.3,0,3
12970,20210619,부산광역시,부산진구,부전동,938,28.3,18.9,9.4,41.9,96.9,3.7,7.3,0,6
12971,20210619,부산광역시,부산진구,연지동,941,29.7,18.1,11.6,38,98.1,3.6,6,0,2
12972,20210619,부산광역시,부산진구,전포동,938,28.3,18.9,9.4,41.9,96.9,3.7,7.3,0,3
12973,20210619,부산광역시,부산진구,초읍동,941,29.7,18.1,11.6,38,98.1,3.6,6,0,1
12974,20210619,부산광역시,북구,구포동,941,29.7,18.1,11.6,38,98.1,3.6,6,0,2
12975,20210619,부산광역시,북구,금곡동,941,29.7,18.1,11.6,38,98.1,3.6,6,0,1
12976,20210619,부산광역시,북구,덕천동,941,29.7,18.1,11.6,38,98.1,3.6,6,0,1
12977,20210619,부산광역시,북구,만덕동,941,29.7,18.1,11.6,38,98.1,3.6,6,0,5
12978,20210619,부산광역시,북구,화명동,941,29.7,18.1,11.6,38,98.1,3.6,6,0,4
12979,20210619,부산광역시,사상구,괘법동,904,28.6,18,10.6,42.5,100,5.1,7.5,0,1
12980,20210619,부산광역시,사상구,모라동,904,28.6,18,10.6,42.5,100,5.1,7.5,0,2
12981,20210619,부산광역시,사상구,학장동,904,28.6,18,10.6,42.5,100,5.1,7.5,0,1
12982,20210619,부산광역시,사하구,감천동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
12983,20210619,부산광역시,사하구,괴정동,950,26.3,18.9,7.4,40,99.9,5.2,8.1,0,3
12984,20210619,부산광역시,사하구,구평동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
12985,20210619,부산광역시,사하구,다대동,950,26.3,18.9,7.4,40,99.9,5.2,8.1,0,6
12986,20210619,부산광역시,사하구,신평동,950,26.3,18.9,7.4,40,99.9,5.2,8.1,0,2
12987,20210619,부산광역시,사하구,장림동,950,26.3,18.9,7.4,40,99.9,5.2,8.1,0,1
12988,20210619,부산광역시,사하구,하단동,950,26.3,18.9,7.4,40,99.9,5.2,8.1,0,3
12989,20210619,부산광역시,서구,동대신동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
12990,20210619,부산광역시,서구,부민동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
12991,20210619,부산광역시,서구,서대신동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
12992,20210619,부산광역시,서구,아미동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
12993,20210619,부산광역시,서구,암남동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,3
12994,20210619,부산광역시,수영구,광안동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,4
12995,20210619,부산광역시,수영구,남천동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,2
12996,20210619,부산광역시,수영구,민락동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,1
12997,20210619,부산광역시,연제구,거제동,940,28,19,9,40.2,89,3.7,5.8,0,4
12998,20210619,부산광역시,연제구,연산동,940,28,19,9,40.2,89,3.7,5.8,0,6
12999,20210619,부산광역시,영도구,대교동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
13000,20210619,부산광역시,영도구,동삼동,910,26.5,19.1,7.4,54.6,97,3.4,6.6,0,3
13001,20210619,부산광역시,영도구,신선동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
13002,20210619,부산광역시,중구,동광동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
13003,20210619,부산광역시,중구,부평동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
13004,20210619,부산광역시,중구,영주동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
13005,20210619,부산광역시,중구,중앙동,159,27.2,19.7,7.5,51,94.8,4.8,8.4,0,1
13006,20210619,부산광역시,해운대구,반송동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,2
13007,20210619,부산광역시,해운대구,반여동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,4
13008,20210619,부산광역시,해운대구,송정동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,1
13009,20210619,부산광역시,해운대구,우동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,6
13010,20210619,부산광역시,해운대구,재송동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,1
13011,20210619,부산광역시,해운대구,좌동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,3
13012,20210619,부산광역시,해운대구,중동,937,27.8,17.3,10.5,48,99.9,3.7,5.6,0,3
13013,20210620,부산광역시,강서구,대저1동,904,27.2,18,9.2,53.2,96.7,5.9,7.9,0,1
13014,20210620,부산광역시,강서구,대저2동,904,27.2,18,9.2,53.2,96.7,5.9,7.9,0,2
13015,20210620,부산광역시,강서구,명지동,904,27.2,18,9.2,53.2,96.7,5.9,7.9,0,1
13016,20210620,부산광역시,강서구,봉림동,904,27.2,18,9.2,53.2,96.7,5.9,7.9,0,1
13017,20210620,부산광역시,강서구,성북동,921,26.4,18.6,7.8,66.2,94.1,3.2,5.2,0,2
13018,20210620,부산광역시,금정구,구서동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,2
13019,20210620,부산광역시,금정구,금성동,941,28.9,18.7,10.2,51.4,91.1,4.5,7.4,0,1
13020,20210620,부산광역시,금정구,남산동,939,30.1,15.5,14.6,39,94.8,3.7,7.4,0,3
13021,20210620,부산광역시,금정구,두구동,939,30.1,15.5,14.6,39,94.8,3.7,7.4,0,1
13022,20210620,부산광역시,금정구,부곡동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,1
13023,20210620,부산광역시,금정구,장전동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,1
13024,20210620,부산광역시,기장군,일광면,923,27.1,18,9.1,54,87.4,3.5,5.5,0,1
13025,20210620,부산광역시,기장군,장안읍,923,27.1,18,9.1,54,87.4,3.5,5.5,0,1
13026,20210620,부산광역시,기장군,정관읍,923,27.1,18,9.1,54,87.4,3.5,5.5,0,1
13027,20210620,부산광역시,남구,감만동,942,26.7,19.4,7.3,-99,-99,3.2,5.6,0,1
13028,20210620,부산광역시,남구,대연동,942,26.7,19.4,7.3,-99,-99,3.2,5.6,0,6
13029,20210620,부산광역시,남구,용당동,942,26.7,19.4,7.3,-99,-99,3.2,5.6,0,1
13030,20210620,부산광역시,남구,용호동,942,26.7,19.4,7.3,-99,-99,3.2,5.6,0,2
13031,20210620,부산광역시,동구,수정동,159,26.5,19.7,6.8,52.9,87.8,5.2,6.9,0,2
13032,20210620,부산광역시,동래구,명륜동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,3
13033,20210620,부산광역시,동래구,사직동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,1
13034,20210620,부산광역시,동래구,수안동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,1
13035,20210620,부산광역시,동래구,칠산동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,1
13036,20210620,부산광역시,부산진구,가야동,938,29,17.9,11.1,48.5,91.9,2.8,5.8,0,1
13037,20210620,부산광역시,부산진구,개금동,938,29,17.9,11.1,48.5,91.9,2.8,5.8,0,2
13038,20210620,부산광역시,부산진구,당감동,938,29,17.9,11.1,48.5,91.9,2.8,5.8,0,4
13039,20210620,부산광역시,부산진구,범천동,942,26.7,19.4,7.3,-99,-99,3.2,5.6,0,2
13040,20210620,부산광역시,부산진구,부암동,938,29,17.9,11.1,48.5,91.9,2.8,5.8,0,2
13041,20210620,부산광역시,부산진구,부전동,938,29,17.9,11.1,48.5,91.9,2.8,5.8,0,4
13042,20210620,부산광역시,부산진구,전포동,938,29,17.9,11.1,48.5,91.9,2.8,5.8,0,3
13043,20210620,부산광역시,부산진구,초읍동,941,28.9,18.7,10.2,51.4,91.1,4.5,7.4,0,1
13044,20210620,부산광역시,북구,구포동,941,28.9,18.7,10.2,51.4,91.1,4.5,7.4,0,1
13045,20210620,부산광역시,북구,금곡동,941,28.9,18.7,10.2,51.4,91.1,4.5,7.4,0,1
13046,20210620,부산광역시,북구,덕천동,941,28.9,18.7,10.2,51.4,91.1,4.5,7.4,0,1
13047,20210620,부산광역시,북구,화명동,941,28.9,18.7,10.2,51.4,91.1,4.5,7.4,0,1
13048,20210620,부산광역시,사상구,감전동,904,27.2,18,9.2,53.2,96.7,5.9,7.9,0,1
13049,20210620,부산광역시,사상구,모라동,904,27.2,18,9.2,53.2,96.7,5.9,7.9,0,2
13050,20210620,부산광역시,사상구,주례동,938,29,17.9,11.1,48.5,91.9,2.8,5.8,0,2
13051,20210620,부산광역시,사상구,학장동,904,27.2,18,9.2,53.2,96.7,5.9,7.9,0,1
13052,20210620,부산광역시,사하구,다대동,950,25.3,18.6,6.7,48,92.8,3.6,4.9,0,4
13053,20210620,부산광역시,사하구,신평동,950,25.3,18.6,6.7,48,92.8,3.6,4.9,0,4
13054,20210620,부산광역시,사하구,장림동,950,25.3,18.6,6.7,48,92.8,3.6,4.9,0,2
13055,20210620,부산광역시,서구,동대신동,159,26.5,19.7,6.8,52.9,87.8,5.2,6.9,0,1
13056,20210620,부산광역시,서구,서대신동,159,26.5,19.7,6.8,52.9,87.8,5.2,6.9,0,1
13057,20210620,부산광역시,수영구,광안동,937,26.8,17,9.8,55.1,97.9,3.5,5.2,0,2
13058,20210620,부산광역시,수영구,남천동,937,26.8,17,9.8,55.1,97.9,3.5,5.2,0,2
13059,20210620,부산광역시,수영구,망미동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,1
13060,20210620,부산광역시,연제구,거제동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,3
13061,20210620,부산광역시,연제구,연산동,940,29.3,18,11.3,36.7,84.4,3.9,5.8,0,2
13062,20210620,부산광역시,영도구,동삼동,910,24.6,18,6.6,65.8,96.2,3.9,5.4,0,1
13063,20210620,부산광역시,영도구,봉래동,159,26.5,19.7,6.8,52.9,87.8,5.2,6.9,0,2
13064,20210620,부산광역시,영도구,영선동,159,26.5,19.7,6.8,52.9,87.8,5.2,6.9,0,3
13065,20210620,부산광역시,중구,보수동,159,26.5,19.7,6.8,52.9,87.8,5.2,6.9,0,1
13066,20210620,부산광역시,중구,영주동,159,26.5,19.7,6.8,52.9,87.8,5.2,6.9,0,2
13067,20210620,부산광역시,해운대구,반송동,937,26.8,17,9.8,55.1,97.9,3.5,5.2,0,1
13068,20210620,부산광역시,해운대구,반여동,937,26.8,17,9.8,55.1,97.9,3.5,5.2,0,3
13069,20210620,부산광역시,해운대구,송정동,937,26.8,17,9.8,55.1,97.9,3.5,5.2,0,5
13070,20210620,부산광역시,해운대구,우동,937,26.8,17,9.8,55.1,97.9,3.5,5.2,0,6
13071,20210621,부산광역시,강서구,대저1동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,1
13072,20210621,부산광역시,강서구,명지동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,1
13073,20210621,부산광역시,강서구,신호동,950,30,19.6,10.4,29.1,87,9.8,13.4,0,1
13074,20210621,부산광역시,금정구,구서동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,3
13075,20210621,부산광역시,금정구,금사동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13076,20210621,부산광역시,금정구,금성동,941,31.9,18.7,13.2,31.9,95.1,5.2,11,0,1
13077,20210621,부산광역시,금정구,남산동,939,30.9,16.1,14.8,26.3,91.1,4,8.3,0,1
13078,20210621,부산광역시,금정구,부곡동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13079,20210621,부산광역시,금정구,장전동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13080,20210621,부산광역시,기장군,장안읍,923,29.9,18.8,11.1,38.5,82.3,3.8,6.8,0,3
13081,20210621,부산광역시,기장군,정관읍,923,29.9,18.8,11.1,38.5,82.3,3.8,6.8,0,1
13082,20210621,부산광역시,기장군,철마면,939,30.9,16.1,14.8,26.3,91.1,4,8.3,0,1
13083,20210621,부산광역시,남구,감만동,942,30.4,19.2,11.2,-99,-99,6,10.1,0,2
13084,20210621,부산광역시,남구,대연동,942,30.4,19.2,11.2,-99,-99,6,10.1,0,1
13085,20210621,부산광역시,남구,용호동,942,30.4,19.2,11.2,-99,-99,6,10.1,0,1
13086,20210621,부산광역시,남구,우암동,942,30.4,19.2,11.2,-99,-99,6,10.1,0,1
13087,20210621,부산광역시,동구,범일동,942,30.4,19.2,11.2,-99,-99,6,10.1,0,1
13088,20210621,부산광역시,동구,수정동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,1
13089,20210621,부산광역시,동구,초량동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,1
13090,20210621,부산광역시,동래구,낙민동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13091,20210621,부산광역시,동래구,명륜동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13092,20210621,부산광역시,동래구,복천동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13093,20210621,부산광역시,동래구,수안동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13094,20210621,부산광역시,동래구,안락동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13095,20210621,부산광역시,동래구,온천동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13096,20210621,부산광역시,부산진구,가야동,938,30.5,18.7,11.8,32.9,88,4,7.4,0,2
13097,20210621,부산광역시,부산진구,개금동,938,30.5,18.7,11.8,32.9,88,4,7.4,0,1
13098,20210621,부산광역시,부산진구,당감동,938,30.5,18.7,11.8,32.9,88,4,7.4,0,4
13099,20210621,부산광역시,부산진구,범천동,942,30.4,19.2,11.2,-99,-99,6,10.1,0,1
13100,20210621,부산광역시,부산진구,부암동,938,30.5,18.7,11.8,32.9,88,4,7.4,0,2
13101,20210621,부산광역시,부산진구,부전동,938,30.5,18.7,11.8,32.9,88,4,7.4,0,5
13102,20210621,부산광역시,부산진구,양정동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13103,20210621,부산광역시,부산진구,전포동,938,30.5,18.7,11.8,32.9,88,4,7.4,0,3
13104,20210621,부산광역시,북구,덕천동,941,31.9,18.7,13.2,31.9,95.1,5.2,11,0,1
13105,20210621,부산광역시,북구,만덕동,941,31.9,18.7,13.2,31.9,95.1,5.2,11,0,1
13106,20210621,부산광역시,북구,화명동,941,31.9,18.7,13.2,31.9,95.1,5.2,11,0,1
13107,20210621,부산광역시,사상구,감전동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,2
13108,20210621,부산광역시,사상구,괘법동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,1
13109,20210621,부산광역시,사상구,모라동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,4
13110,20210621,부산광역시,사상구,삼락동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,1
13111,20210621,부산광역시,사상구,엄궁동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,1
13112,20210621,부산광역시,사상구,학장동,904,31.1,18.4,12.7,35.5,98,4.4,8.7,0,3
13113,20210621,부산광역시,사하구,감천동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,1
13114,20210621,부산광역시,사하구,괴정동,950,30,19.6,10.4,29.1,87,9.8,13.4,0,1
13115,20210621,부산광역시,사하구,다대동,950,30,19.6,10.4,29.1,87,9.8,13.4,0,1
13116,20210621,부산광역시,사하구,당리동,950,30,19.6,10.4,29.1,87,9.8,13.4,0,1
13117,20210621,부산광역시,사하구,신평동,950,30,19.6,10.4,29.1,87,9.8,13.4,0,2
13118,20210621,부산광역시,사하구,장림동,950,30,19.6,10.4,29.1,87,9.8,13.4,0,1
13119,20210621,부산광역시,사하구,하단동,950,30,19.6,10.4,29.1,87,9.8,13.4,0,2
13120,20210621,부산광역시,서구,남부민동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,2
13121,20210621,부산광역시,서구,동대신동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,2
13122,20210621,부산광역시,서구,서대신동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,1
13123,20210621,부산광역시,서구,토성동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,1
13124,20210621,부산광역시,수영구,광안동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,4
13125,20210621,부산광역시,수영구,남천동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,2
13126,20210621,부산광역시,수영구,민락동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,3
13127,20210621,부산광역시,연제구,거제동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,1
13128,20210621,부산광역시,연제구,연산동,940,30.4,19.2,11.2,28.7,76.8,3.1,6,0,8
13129,20210621,부산광역시,영도구,남항동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,2
13130,20210621,부산광역시,영도구,동삼동,910,28,18.2,9.8,50.6,96.4,6.1,9.9,0,1
13131,20210621,부산광역시,중구,대청동,159,30.9,20.1,10.8,33.2,89.1,4.9,9.4,0,1
13132,20210621,부산광역시,해운대구,반여동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,2
13133,20210621,부산광역시,해운대구,송정동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,3
13134,20210621,부산광역시,해운대구,우동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,1
13135,20210621,부산광역시,해운대구,좌동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,2
13136,20210621,부산광역시,해운대구,중동,937,31.1,18.3,12.8,33.9,88.1,5,9.7,0,2
13137,20210622,부산광역시,강서구,구랑동,904,26.4,18.3,8.1,57.2,86.3,3.9,7.1,0,1
13138,20210622,부산광역시,강서구,명지동,904,26.4,18.3,8.1,57.2,86.3,3.9,7.1,0,1
13139,20210622,부산광역시,강서구,신호동,950,22.9,18,4.9,57.5,80.8,8.9,10.4,0,2
13140,20210622,부산광역시,금정구,구서동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,2
13141,20210622,부산광역시,금정구,남산동,939,25.4,15.7,9.7,51.2,90.5,3.4,6.8,0,1
13142,20210622,부산광역시,금정구,장전동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,1
13143,20210622,부산광역시,금정구,회동동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,1
13144,20210622,부산광역시,기장군,기장읍,923,24.2,17.5,6.7,58.5,83.8,3,4.6,0,2
13145,20210622,부산광역시,기장군,일광면,923,24.2,17.5,6.7,58.5,83.8,3,4.6,0,1
13146,20210622,부산광역시,기장군,정관읍,923,24.2,17.5,6.7,58.5,83.8,3,4.6,0,1
13147,20210622,부산광역시,기장군,철마면,939,25.4,15.7,9.7,51.2,90.5,3.4,6.8,0,2
13148,20210622,부산광역시,남구,대연동,942,24,17.9,6.1,-99,-99,4.6,8.6,0,2
13149,20210622,부산광역시,동구,범일동,942,24,17.9,6.1,-99,-99,4.6,8.6,0,2
13150,20210622,부산광역시,동구,초량동,159,25.1,18.6,6.5,59.1,84.8,4.1,8.3,0.1,1
13151,20210622,부산광역시,동래구,명륜동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,1
13152,20210622,부산광역시,동래구,명장동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,1
13153,20210622,부산광역시,동래구,복천동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,2
13154,20210622,부산광역시,동래구,사직동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,2
13155,20210622,부산광역시,동래구,수안동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,1
13156,20210622,부산광역시,동래구,안락동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,1
13157,20210622,부산광역시,동래구,온천동,940,26.2,17.5,8.7,48.4,76.8,2.4,4.7,0,1
13158,20210622,부산광역시,부산진구,가야동,938,25.4,17.5,7.9,55.8,91.7,4.1,6.7,0,2
